,Dependent-Company Status,year of founding,Internet Activity Score,Focus functions of company,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Amount,Country of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Renown score,Market Research,Marketing,Analytics,Software Development,Mobile,Enterprise Software,Media,Cloud Computing,Network / Hosting / Infrastructure,Social Networking,Retail,Entertainment,Healthcare,Energy,Search,Food & Beverages,Music,Publishing,Gaming,Email,Career / Job Search
239,Success,2011.0,603.0,"Data Visualization, Content Marketing, Presentations",95.0,3.0,Yes,1/1/2011,8100000.0,United States,0.0,0.0,4,8,8,Yes,4.0,high,No,Medium,Yes,Yes,No,No,Service,Yes,Private,No,Structured,Yes,Cloud,Global,Linear,Yes,None,Yes,No,No,No,No,No,Yes,No,No,No,Online,B2C,Medium,Medium,No,Low,Bachelors,Arts,No,No,Tier_2,500.0,Medium,0.0,0.0,1.0,Low,82.0,Few,16.0,High,High,Yes,No,Medium,,No,Yes,No,Yes,No,No,High,2725.0,Yes,Yes,Yes,4.0,High,0.0,48.0,8.1,Not Applicable,10.0,9.077777778,Peak,2 to 5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Failed,2007.0,,News,,,No,,,,0.0,0.0,2,0,2,No,0.0,Nothing,No,Small,No,No,No,No,Service,No,Public,No,no,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,Yes,No,Online,B2C,Low,High,Yes,Medium,Masters,MBA,No,Yes,Tier_1,500.0,Low,0.0,0.0,1.0,Low,69.0,Few,24.0,Low,Low,No,No,Medium,,No,Yes,Yes,No,Yes,Yes,,,No,No,,3.0,High,1.0,0.3,,No,1.0,1.0,Plateau,0 to 2,1.0,,,,,,,,,,,,,,,,,,,,,
241,Success,,65.0,analtics,8.0,14.0,No,,714205.0,United States,0.0,0.0,2,0,2,No,0.0,low,No,Large,No,No,No,Yes,Product,No,Both,Yes,Structured,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,Yes,No,No,No,No,Offline,B2B,Low,Medium,Yes,Medium,Bachelors,engg,Yes,Yes,None,500.0,None,0.0,0.0,0.0,None,1.0,Few,25.0,Medium,Medium,Yes,No,Medium,,No,No,No,No,No,No,Low,4621889.0,No,Yes,No,4.0,High,0.0,3.0,0.714205,,1.0,8.383333333,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Success,2009.0,73.0,analytics,31.0,7.0,yes,4/1/2009,8000000.0,United States,0.0,0.0,2,0,3,No,2.0,high,No,Medium,Yes,Yes,No,Yes,Product,No,Both,No,Structured,Yes,Platform,global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,Yes,Medium,Bachelors,economics,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,High,0.0,Few,25.0,Medium,Medium,Yes,No,Medium,,No,No,No,No,No,No,Low,434839.0,No,Yes,No,4.0,High,3.0,9.0,8,Not Applicable,18.0,14.26666667,Peak,2 to 5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Success,2010.0,359.0,security,297.0,7.0,yes,10/1/2010,30000000.0,United States,4.0,0.0,1,1,10,No,1.0,high,No,Large,Yes,Yes,No,Yes,Service,No,Both,No,Unstructured,No,Platform,global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Medium,High,Yes,Medium,Bachelors,computer science,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,25.0,Medium,Medium,Yes,No,Medium,Good,Yes,No,No,Yes,No,No,High,257071.0,No,Yes,No,3.0,Medium,0.0,99.0,30,Not Applicable,11.0,7.8,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Success,2012.0,89.0,social media,6.0,20.0,No,,28000.0,India,0.0,1.0,2,0,2,No,0.0,medium,No,Small,No,No,No,Yes,Service,No,no,No,no,No,none,global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Low,No,Low,Masters,chemical engg,No,No,Tier_1,500.0,None,0.0,0.0,0.0,None,0.0,None,16.0,Low,Low,Yes,No,Low,,Yes,No,No,No,No,No,,1541266.0,No,No,,3.0,Medium,0.0,4.0,0.028,Not Applicable,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Success,2009.0,127.0,elearning,45.0,0.0,yes,10/1/2009,,India,2.0,0.0,2,0,1,No,0.0,high,No,Medium,No,No,No,No,Product,No,no,No,no,No,Platform,local,Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,No,Low,Bachelors,engg,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,No,No,Low,,Yes,No,No,No,No,No,Low,1327504.0,No,No,No,3.0,Medium,0.0,11.5,unknown amount,Not Applicable,20.0,12.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Success,2011.0,359.0,service,19.0,19.0,YES,4/1/2011,,India,0.0,1.0,2,0,3,No,0.0,high,No,Medium,Yes,Yes,No,Yes,Service,No,no,No,no,Yes,Platform,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,Yes,Low,Bachelors,business,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,4.0,Few,2.0,Medium,Low,No,Yes,Low,,No,No,No,No,No,No,Low,382303.0,No,No,No,3.0,Medium,0.0,15.0,unknown amount,Not Applicable,27.0,27.0,Trough,2 to 5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
247,Success,2010.0,511.0,analytics,14.0,40.0,No,7/15/2010,3000000.0,Belgium,1.0,0.0,5,0,8,No,0.0,low,No,Medium,Yes,Yes,No,Yes,Service,No,Both,Yes,Unstructured,Yes,Platform,global,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,Medium,No,Medium,Masters,technology,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,Medium,8.0,Few,24.0,Medium,Medium,No,No,Low,,Yes,No,No,No,No,No,Low,245886.0,No,No,No,4.0,Medium,0.0,2.66,3,Not Applicable,1.0,1.0,Slope,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Success,2012.0,316.0,PHONE INTELLIGENCE,,,yes,9/1/2012,,Denmark,1.0,0.0,2,0,5,,0.0,low,No,Medium,Yes,Yes,No,Yes,Product,Yes,Public,No,Structured,No,Both,GLOBAL,Linear,Yes,None,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Online,B2B,Low,Medium,Yes,Low,Bachelors,ECO,No,Yes,None,409.0,High,1.0,0.0,0.0,None,3.0,Many,14.0,Low,Low,No,Yes,Low,,No,No,No,Yes,No,No,,20238024.0,No,No,No,3.0,High,0.0,50.0,unknown amount,Not Applicable,12.0,12.0,Plateau,0 to 2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Success,2012.0,40.0,social branding,,,No,5/4/2012,110000.0,Spain,1.0,0.0,0,1,1,,0.0,medium,No,Medium,No,No,No,No,Service,No,Both,Yes,Structured,No,Both,global,Non-Linear,Yes,Few,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Online,B2C,Low,High,Yes,Low,Masters,MGMT,No,No,Both,345.0,High,0.0,0.0,1.0,Medium,8.0,Many,22.0,Medium,Low,Yes,No,Low,,No,No,Yes,No,No,Yes,,4386057.0,Yes,Yes,No,2.0,Medium,0.0,,0.11,Not Applicable,7.0,7.0,Plateau,0 to 2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Success,2012.0,89.0,social media,11.0,,yes,6/1/2012,600000.0,Finland,1.0,0.0,2,0,2,,0.0,low,No,Small,Yes,Yes,No,Yes,Service,Yes,Public,Yes,Both,Yes,Both,GLOBAL,Non-Linear,No,None,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Online,B2B,Low,High,Yes,Low,Bachelors,MGMT,No,No,Both,500.0,Low,1.0,0.0,0.0,Medium,0.0,None,18.0,Low,Low,No,No,Low,,Yes,No,Yes,No,No,No,Low,1633729.0,Yes,Yes,No,2.0,Medium,0.0,5.0,0.6,Not Applicable,12.0,12.0,Peak,2 to 5,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Success,2011.0,157.0,reporting,10.0,0.0,yes,5/10/2011,,France,2.0,1.0,4,0,1,Yes,2.0,low,No,Small,Yes,Yes,No,No,Product,Yes,Public,No,no,Yes,Both,global,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,ECONOMICS,Yes,Yes,None,457.0,High,0.0,1.0,1.0,None,0.0,Many,29.0,High,Medium,Yes,No,Low,,No,No,No,Yes,No,No,Low,456198.0,No,Yes,Yes,3.0,Medium,4.0,6.5,unknown amount,Not Applicable,8.0,4.333333333,Peak,2 to 5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Success,2013.0,224.0,MARKETING,,,No,7/1/2013,450000.0,France,3.0,0.0,3,0,3,No,0.0,low,No,Small,Yes,Yes,No,Yes,Product,Yes,Public,No,Both,Yes,Both,GLOBAL,Non-Linear,No,None,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Online,B2B,Low,Medium,Yes,Low,Masters,MBA,Yes,Yes,None,500.0,High,1.0,0.0,0.0,None,88.0,None,18.0,High,Medium,Yes,No,Medium,,No,No,Yes,Yes,No,No,Low,1075438.0,Yes,Yes,No,3.0,Low,9.0,10.0,0.45,Not Applicable,9.0,2.0,Peak,5 to 10,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Success,2009.0,-19.0,DASHBOARDS,20.0,,No,5/1/2009,3600000.0,United Kingdom,3.0,0.0,2,0,5,No,0.0,medium,No,Medium,Yes,Yes,No,Yes,Product,No,Both,No,Both,Yes,Both,GLOBAL,Linear,No,Few,No,No,Yes,Yes,No,No,Yes,No,No,No,Online,B2B,Low,High,Yes,Low,Bachelors,BSC,Yes,Yes,None,146.0,Medium,1.0,0.0,0.0,None,0.0,Many,24.0,Medium,Low,Yes,No,Medium,,No,No,Yes,No,No,No,Low,1725737.0,Yes,Yes,No,4.0,Medium,0.0,12.5,3.6,Not Applicable,4.0,13.06666667,Trough,2 to 5,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Success,2012.0,138.0,technology,5.0,25.0,No,1/1/2012,2100000.0,United Kingdom,0.0,0.0,3,3,3,,0.0,low,No,Medium,Yes,Yes,No,Yes,Product,No,Both,No,Both,No,Both,GLOBAL,Non-Linear,No,None,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Online,B2B,Low,High,Yes,Low,Masters,MBA,Yes,Yes,None,500.0,High,1.0,0.0,0.0,None,0.0,None,51.0,Low,Low,No,No,Low,,No,No,Yes,No,No,No,,2522474.0,No,No,No,3.0,Medium,0.0,50.0,2.1,Not Applicable,18.0,18.0,Peak,2 to 5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Success,2011.0,205.0,localized behaviour,10.0,11.0,No,1/1/2011,15000.0,United Kingdom,2.0,0.0,2,1,1,No,0.0,low,No,Small,Yes,No,Yes,No,Product,Yes,Public,No,Unstructured,No,Both,global,Linear,No,None,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Online,B2B,Low,Medium,Yes,Low,Masters,it,Yes,Yes,Both,500.0,High,1.0,1.0,0.0,None,470.0,None,27.0,High,Low,Yes,Yes,Low,,No,No,Yes,No,No,No,,3784917.0,No,Yes,No,3.0,Medium,19.0,5.0,0.015,Not Applicable,16.0,16.0,,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Success,2010.0,35.0,VIDEO STREAMING,7.0,,No,1/1/2010,,United Kingdom,0.0,0.0,3,0,1,No,0.0,low,No,Small,No,No,No,No,Service,Yes,Public,No,Unstructured,Yes,Both,GLOBAL,Linear,No,None,No,No,Yes,Yes,No,No,No,No,No,No,Online,B2B,None,Medium,Yes,Low,Masters,POL.SC,No,Yes,None,500.0,Medium,1.0,1.0,1.0,None,400.0,Many,0.0,High,Low,No,No,Low,,No,No,No,No,No,No,Low,5506308.0,No,No,No,1.0,Low,21.0,16.6,,Not Applicable,1.0,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Success,2011.0,59.0,OPERATIONS,7.0,0.0,No,1/1/2011,400000.0,United Kingdom,2.0,0.0,3,0,1,No,0.0,medium,No,Medium,No,No,Yes,Yes,Service,Yes,Public,No,Both,Yes,Both,GLOBAL,Linear,No,None,No,No,Yes,No,No,No,No,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,DIPLOMA,Yes,Yes,Both,500.0,Medium,1.0,1.0,0.0,None,124.0,None,51.0,Low,Medium,No,No,Low,Bad,No,No,No,No,No,No,Low,22246.0,Yes,Yes,No,2.0,Low,11.0,5.0,0.4,Not Applicable,24.0,24.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Success,2013.0,133.0,PAYMENT,5.0,,No,1/1/2013,,United Kingdom,1.0,0.0,0,0,4,No,0.0,medium,No,Large,No,No,No,No,Service,Yes,Private,Yes,Unstructured,Yes,Both,LOCAL,Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,Yes,Medium,Masters,BUSINESS STUDIES,Yes,No,None,500.0,Medium,1.0,1.0,0.0,None,160.0,Many,18.0,High,Medium,No,No,Low,,No,No,Yes,No,No,No,Low,8709224.0,No,Yes,No,2.0,Medium,13.0,10.0,unknown amount,Not Applicable,1.0,1.0,Peak,5 to 10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Success,2010.0,131.0,marketing,4.0,0.0,No,6/1/2010,,United Kingdom,2.0,0.0,1,0,2,,0.0,low,No,Small,Yes,Yes,No,Yes,Service,Yes,Public,No,Unstructured,Yes,Both,LOCAL,Non-Linear,No,None,No,No,Yes,Yes,Yes,No,No,No,No,No,Online,B2C,Low,High,No,Low,Masters,entrepreneurial,No,Yes,Tier_2,500.0,Low,0.0,0.0,0.0,None,6.0,None,25.0,Medium,Low,No,Yes,Medium,,No,No,No,No,No,No,,1936207.0,No,Yes,No,2.0,Medium,0.0,3.3,unknown amount,Not Applicable,45.0,45.0,Slope,2 to 5,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Success,2010.0,357.0,software,14.0,17.0,yes,1/1/2010,1500000.0,United Kingdom,5.0,0.0,2,0,6,Yes,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,Yes,no,No,no,No,Platform,LOCAL,Non-Linear,No,None,No,No,Yes,Yes,Yes,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,it,Yes,No,Tier_2,500.0,None,0.0,0.0,0.0,High,0.0,None,8.0,Low,Low,No,No,Low,,Yes,No,No,No,No,No,,14054.0,No,Yes,No,1.0,Low,5.0,16.6,1.5,Not Applicable,12.0,10.6,,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Success,2010.0,-26.0,web,104.0,9.0,yes,8/1/2010,42000000.0,United Kingdom,1.0,0.0,1,1,9,Yes,1.0,Nothing,No,Small,Yes,Yes,No,No,Service,No,Public,No,Both,Yes,Both,GLOBAL,Non-Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,High,High,Yes,Medium,,,,Yes,,500.0,Medium,0.0,0.0,0.0,None,0.0,None,20.0,Medium,Low,No,Yes,Low,,No,No,Yes,No,Yes,No,,45567.0,No,Yes,No,3.0,Medium,0.0,33.3,42,Not Applicable,1.0,6.973333332999999,Slope,2 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Failed,2007.0,-3.0,curated web,,,No,6/1/2007,1300000.0,United States,8.0,0.0,1,2,1,Yes,0.0,low,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,No,Platform,global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Medium,PhD,business,Yes,Yes,Tier_1,370.0,Medium,1.0,1.0,1.0,None,0.0,None,0.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,2992604.0,No,Yes,No,2.0,Low,0.0,,1.3,No,8.0,8.0,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Failed,2007.0,-30.0,networking,,,No,1/1/2007,1750000.0,Israel,0.0,0.0,3,0,5,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,No,no,No,no,No,Platform,local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,No,Medium,Bachelors,computer sc,Yes,Yes,None,500.0,None,0.0,0.0,0.0,High,0.0,None,25.0,Low,Low,No,No,Low,,Yes,No,Yes,No,No,No,,14553250.0,No,No,No,2.0,Low,1.0,,1.75,No,1.0,6.9,Plateau,0 to 2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Success,2005.0,-207.0,wireless,9.0,0.0,No,10/1/2005,10000000.0,United States,0.0,4.0,2,1,3,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,Yes,Platform,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,Yes,Medium,Bachelors,computer sc,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,Low,Yes,No,Low,,No,No,No,No,No,No,,255878.0,No,No,No,3.0,Medium,4.0,1.125,10,Yes,23.0,3.977777778,Trigger,2 to 5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Success,,-725.0,curated web,244.0,-2.0,No,,10000000.0,United States,0.0,1.0,1,0,5,No,0.0,Nothing,No,Small,Yes,No,No,Yes,Product,No,no,No,no,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,No,Low,Bachelors,finance,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,21.0,Medium,Low,No,No,Low,,No,No,No,No,No,No,,147869.0,No,Yes,No,3.0,Medium,3.0,7.14,10,,1.0,10.22222222,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,Failed,2007.0,,curated web,,,No,,,,0.0,1.0,0,0,2,No,0.0,low,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,computer sc,Yes,Yes,Tier_2,228.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,No,No,Low,,Yes,No,Yes,No,No,No,,,No,Yes,No,2.0,Low,1.0,1.6,0.45,No,1.0,1.0,Plateau,0 to 2,4.0,,,,,,,,,,,,,,,,,,,,,
267,Failed,,242.0,advertising,1.0,0.0,No,,8000000.0,United States,0.0,0.0,1,0,3,No,0.0,Nothing,No,Small,No,No,No,Yes,Service,No,no,No,no,Yes,Platform,local,Non-Linear,,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,Yes,Medium,Bachelors,no,No,No,None,500.0,None,0.0,0.0,0.0,None,2.0,None,25.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,138358.0,No,Yes,No,3.0,Medium,0.0,6.25,8,,1.0,3.566666667,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Success,2005.0,-391.0,social network,16.0,0.0,No,2/1/2005,27500000.0,United States,1.0,2.0,3,0,9,Yes,0.0,Nothing,No,Large,No,No,No,No,Product,Yes,no,No,no,No,none,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Low,Bachelors,engg,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,Medium,0.0,None,24.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,,112659.0,No,Yes,No,3.0,Medium,7.0,25.0,27.5,Yes,9.0,12.3,Trigger,2 to 5,5.0,,,,,,,,,,,,,,,,,,,,,
269,Failed,,144.0,web,,,No,,,United States,0.0,0.0,2,0,2,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,Yes,Platform,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,mangement,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,15.0,Low,Low,No,No,Low,,No,No,Yes,No,No,No,,12992.0,No,No,No,2.0,Low,4.0,,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,Failed,2011.0,,networking,,,No,,,,1.0,0.0,3,0,3,No,0.0,Nothing,No,Large,No,No,No,Yes,Service,No,Both,No,Both,Yes,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,Low,Bachelors,,Yes,Yes,None,304.0,Medium,0.0,0.0,0.0,None,0.0,None,10.0,Low,Low,No,Yes,Low,,No,No,No,No,No,No,,,No,Yes,No,2.0,Low,0.0,5.0,0.015,Not Applicable,1.0,1.0,Slope,2 to 5,2.0,,,,,,,,,,,,,,,,,,,,,
271,Failed,2009.0,-14.0,software,,,No,4/1/2009,,Austria,0.0,1.0,3,0,3,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,Yes,no,No,no,No,Platform,,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Masters,journalism,No,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,22.0,Low,Low,Yes,No,Medium,,No,No,Yes,No,No,No,,20196505.0,No,Yes,No,3.0,Medium,0.0,12.5,unknown amount,Not Applicable,1.0,1.0,Peak,5 to 10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Failed,2007.0,-53.0,web,,,No,9/1/2007,10000.0,India,1.0,0.0,1,0,1,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,Yes,Low,Masters,business,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,3.0,None,25.0,Low,Low,No,No,Low,,No,No,No,No,No,No,,3600838.0,No,Yes,No,2.0,Low,1.0,,0.01,No,1.0,1.0,Plateau,0 to 2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
